t_usr_id_ego,BreitbartNews,BreitbartNews,bot11,bot11,bot14,bot14,bot12,bot12,bot13,bot13,bot10,bot10,USATODAY,USATODAY,WSJ,WSJ,bot7,bot7,bot2,bot2,bot5,bot5,bot6,bot6,bot15,bot15,bot1,bot1,thenation,thenation,bot4,bot4,bot3,bot3,bot8,bot8,washingtonpost,washingtonpost,bot9,bot9
conn_type,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower
453,,0.5487020083865324,,,,,,,,,,,,0.42151725890598224,,,,,,,,,,,,,,,0.03265990956683609,,,,,,,,0.05780718298413593,0.5061919589474342,,
454,,,,,,,,,,,,,,0.16847316644464133,,0.8794616900661685,,,,,,,,,,,,,0.1167953743919475,,,,,,,,0.03546593341354506,0.4848645828256039,,
455,,0.8601677371481485,,,,,,,,,,,,0.9736247158244454,,0.9178878139616656,,,,,,,,,,,,,0.08592399976334196,,,,,,,,0.030068974042493608,0.05780718298413593,,
456,,,,,,,,,,,,,,0.06263387811083082,,0.9298669453061029,,,,,,,,,,,,,0.038503444945083086,,,,,,,,0.030068974042493608,,,
457,,0.06263387811083082,,,,,0.7719542327261165,,,,,,,,,,,,,,,,,,,,,,0.04178983547133819,,,,,,,,0.05780718298413593,,,
458,,0.32230602190830704,,,,,,,,,,,,0.045343501437382056,,0.3412193545017134,,,,,,,,,0.6884177623265628,,,,0.045343501437382056,,,,,,,,0.19374947883382485,0.07945465272791494,,
459,,0.6310548366819692,,,,,,,,,,,,0.966190224001528,,,,,,,,,,,,,,,0.030068974042493608,,,,,,,,0.03265990956683609,,,
460,,0.1807672693005155,,,,,,,,,,,,0.9757295961173048,,,,,,,,,,,,,,,0.03546593341354506,,,,,,,,0.038503444945083086,0.9402123048447205,,
461,,,,,,,,,,,,,,0.40086139116347386,,0.9757295961173048,,,,,,,,,,,,,0.5061919589474342,,,,,,,,0.03265990956683609,,,
462,,,,,,,,,,,,,,0.20742796687543463,,0.9811074746959428,,,,,,,,,,,,,0.038503444945083086,,,,,,,,0.10030935716061677,0.05780718298413593,,
463,,0.10827700665723966,,,,,,,,,,,,0.3039573320934062,,,,,,,,,,,,,,,0.025471598156045747,,,,,,,,0.06783456974919343,,,
464,,0.12588928944948308,0.05780718298413593,,,,,,,,,,,0.5487020083865324,,0.6310548366819692,,,,,,,,,,,,,0.03546593341354506,,,,,,,,0.03546593341354506,0.9240939964164224,,
465,,0.6506901031179089,,,,,,,,,,,,,,0.12588928944948308,,,,,,,,,,,,,0.20742796687543463,,,,,,,,0.07945465272791494,0.8005982245473489,,
466,,,,,,,,,,,,,,,,0.1167953743919475,,,,,,,,,,,,,0.030068974042493608,,,,,,,,0.08592399976334196,0.14589765727494236,,
467,,0.2691022464970497,,,,,,,,,,,,0.9632891569033074,,0.380551857066998,,,,,,,,,,,,,0.12588928944948308,,,,,,,,0.10827700665723966,0.32230602190830704,,
468,,0.9352316115657808,,,,,,,,,,,,,,0.3412193545017134,,,,,,,,,,,,,0.08592399976334196,,,,,,,,0.05780718298413593,0.9240939964164224,,
469,,0.1167953743919475,,,,,,,,,,,,,,0.2691022464970497,,,,,,,,,,,,,0.023437100509770627,,,,,,,,0.1167953743919475,0.9112229533096339,,
470,,,,,,,,,,,,,,,,0.19374947883382485,,,,,,,,,,,,,0.025471598156045747,,,,,,,,0.05333128056896264,0.1807672693005155,,
471,,0.23688377651035014,,,,,,,,,,,,0.06263387811083082,,0.07343326191269153,,,,,,,,,,,,,0.038503444945083086,,,,,,,,0.03546593341354506,0.9853116521210984,,
472,,0.23688377651035014,,,,,,,,,,,,0.04178983547133819,,,,,,,,,,,,,,,0.023437100509770627,,,,,,,,0.05780718298413593,0.36065190656573104,,
473,,0.960149429127191,,,,,,,,,,,,,,0.9632891569033074,,,,,,,,,0.1167953743919475,,,,0.04178983547133819,,,,,,,,0.03546593341354506,,,
474,,0.9688694437075864,,,,,,,,,,,,,,0.12588928944948308,,,,,,,,,,,,,0.32230602190830704,,,,,,,,0.03265990956683609,0.038503444945083086,,
475,,0.2691022464970497,,,,,,,,,,,,0.32230602190830704,,0.8882184952163719,,,,,,,,,,,,,0.08592399976334196,,,,,,,,0.03265990956683609,0.04918384795249982,,
476,,,,,,,,,,,,,,0.045343501437382056,,,,,,,,,,,,,,,0.08592399976334196,,,,,,,,0.05333128056896264,0.46359219069702307,,
477,,,,,,,,,,,,,,0.46359219069702307,,0.9634230331902232,,,,,,,,,,,,,0.06783456974919343,,,,,,,,0.05333128056896264,,,
478,,0.44245148142042123,,,,,,,,,,,,0.09286695366967546,,0.14589765727494236,,,,,,,,,,,,,0.20742796687543463,,,,,,,,0.06263387811083082,0.8005982245473489,,
479,,,,,,,,,,,,,,0.8138717339737572,,0.9632891569033074,,,,,,,,,,,,,0.04178983547133819,,,,,,,,0.0215615093045025,,,
480,,,,,,,,,,,,,,0.25265321740844954,,,,,,,,,,,,,,,0.025471598156045747,,,,,,,,0.05780718298413593,0.14589765727494236,,
481,,,,,,,,,,,,,,0.6506901031179089,,,,,,,,,,,,,,,0.15685510336103622,,,,,,,,,0.7565854729457974,,
482,,0.9688694437075864,,,,,,,,,,,,0.4848645828256039,,0.5274968237537414,,,,,,,,,,,,,0.05333128056896264,,,,,,,,,,,
483,,,,,,,,,,,,,,0.46359219069702307,,,,,,,,,,,,,,,0.12588928944948308,,,,,,,,0.023437100509770627,,,
484,,,,,,,,,,,,,,,,0.07945465272791494,,,,,,,,,,,,,0.05333128056896264,,,,,,,,,0.6884177623265628,,
485,,,,,,,,,,,,,,0.8005982245473489,,0.14589765727494236,,,,,,,,,,,,,0.19374947883382485,,,,,,,,0.05333128056896264,,,
486,,,,,,,,,,,,,,0.960149429127191,,0.7719542327261165,,,,,,,,,,,,,0.05333128056896264,,,,,,,,,0.05780718298413593,,
487,,,,,,,,,,,,,,0.6698271269837389,,0.04918384795249982,,,,,,,,,,,,,0.05780718298413593,,,,,,,,,,,
488,,0.07945465272791494,0.20742796687543463,,,,,,,,,,,0.7405291005715704,,0.7565854729457974,,,,,,,,,,,,,0.03265990956683609,,,,,,,,,0.3412193545017134,,
489,,,,,,,,,,,,,,0.9713426487044083,,0.32230602190830704,,,,,,,,,,,,,0.038503444945083086,,,,,,,,,0.07343326191269153,,
490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09286695366967546,,,,,,,,,,,
491,,,,,,,,,,,,,,,,0.8964140695210783,,,,,,,,,,,,,0.04918384795249982,,,,,,,,,0.9240939964164224,,
492,,,,,,,,,,,,,,0.19374947883382485,,0.7405291005715704,,,,,,,,,,,,,0.20742796687543463,,,,,,,,,,,
493,,,,,,,,,,,,,,0.08592399976334196,,0.05780718298413593,,,,,,,,,,,,,0.05780718298413593,,,,,,,,,,,
494,,,,,,,,,,,,,,,,0.966190224001528,,,,,,,,,,,,,0.07343326191269153,,,,,,,,,0.038503444945083086,,
495,,,,,,,,,,,,,,,,0.6310548366819692,,,,,,,,,,,,,0.06263387811083082,,,,,,,,,0.04918384795249982,,
496,,,0.7238002465135849,,,,,,,,,,,0.22180647190550215,,0.9757295961173048,,,,,,,,,,,,,0.22180647190550215,,,,,,,,,,,
497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05333128056896264,,,,,,,,,,,
498,,,,,,,,,,,,,,0.5061919589474342,,,,,,,,,,,,,,,0.9853116521210984,,,,,,,,,,,
499,,,,,,,,,,,,,,0.9402123048447205,,,,,,,,,,,,,,,0.08592399976334196,,,,,,,,,0.20742796687543463,,
500,,,,,,,,,,,,,,0.28621206238390096,,,,,,,,,,,,,,,,,,,,,,,,0.9402123048447205,,
501,,,,,,,,,,,,,,0.9794591788597505,,,,,,,,,,,,,,,0.027677698437753848,,,,,,,,,,,
502,,,,,,,,,,,,,,0.9298669453061029,,0.5061919589474342,,,,,,,,,,,,,0.027677698437753848,,,,,,,,,0.42151725890598224,,
503,,,0.045343501437382056,,,,,,,,,,,,,0.28621206238390096,,,,,,,,,,,,,0.038503444945083086,,,,,,,,,,,
504,,,,,,,,,,,,,,0.9530817363696625,,0.8701191997119831,,,,,,,,,,,,,0.0215615093045025,,,,,,,,,,,
505,,,,,,,,,,,,,,0.12588928944948308,,0.9811074746959428,,,,,,,,,,,,,0.038503444945083086,,,,,,,,,0.9402123048447205,,
506,,,,,,,,,,,,,,0.9040736566800007,,0.966190224001528,,,,,,,,,,,,,0.03265990956683609,,,,,,,,,0.8601677371481485,,
507,,,,,,,,,,,,,,,,0.09286695366967546,,,,,,,,,,,,,0.06783456974919343,,,,,,,,,0.8964140695210783,,
508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03265990956683609,,,,,,,,,,,
509,,0.3039573320934062,,,,,,,,,,,,0.9402123048447205,,,,,,,,,,,,,,,0.027677698437753848,,,,,,,,,,,
510,,,,,,,,,,,,,,0.9112229533096339,,0.8601677371481485,,,,,,,,,,,,,0.0215615093045025,0.380551857066998,,,,,,,,0.15685510336103622,,
511,,,,,,,,,,,,,,0.9040736566800007,,,,,,,,,,,,,,,0.038503444945083086,,,,,,,,,,,
512,,,,,,,,,,,,,,0.9757295961173048,,,,,,,,,,,,,,,0.32230602190830704,,,,,,,,,0.8601677371481485,,
513,,,,,,,,,,,,,,0.9826258494473956,,,,,,,,,,,,,,,0.038503444945083086,,,,,,,,0.04178983547133819,,,
514,,,,,,,,,,,,,,0.8495856011768973,,,,,,,,,,,,,,,0.05780718298413593,,,,,,,,,0.13558257714003935,,
515,,,,,,,,,,,,,,0.06263387811083082,,0.9352316115657808,,,,,,,,,,,,,0.09286695366967546,,,,,,,,,0.04918384795249982,,
516,,,,,,,,,,,,,,,,0.9530817363696625,,,,,,,,,,,,,0.5487020083865324,,,,,,,,,0.038503444945083086,,
517,,,,,,,,,,,,,,,,0.6698271269837389,,,,,,,,,,,,,0.10827700665723966,,,,,,,,,0.380551857066998,,
518,,,,,,,,,,,,,,0.46359219069702307,,0.9491151251673986,,,,,,,,,,,,,0.018240414977142547,,,,,,,,,0.19374947883382485,,
519,,,,,,,,,,,,,,0.25265321740844954,,0.9632891569033074,,,,,,,,,,,,,0.03265990956683609,0.9688694437075864,,,,,,,,0.07945465272791494,,
520,,,,,,,,,,,,,,,,0.7238002465135849,,,,,,,,,,,,,0.10827700665723966,,,,,,,,,0.1167953743919475,,
521,,,,,,,,,,,,,,0.05333128056896264,,0.3412193545017134,,,,,,,,,,,,,0.07945465272791494,,,,,,,,,0.14589765727494236,,
522,,,,,,,,,,,,,,0.40086139116347386,,0.07343326191269153,,,,,,,,,,,,,0.05333128056896264,,,,,,,,,,,
523,,0.20742796687543463,,,,,,,,,,,,0.027677698437753848,,,,,,,,,,,,,,,0.08592399976334196,,,,,,,,,,,
524,,,,,,,,,,,,,,,,0.6698271269837389,,,,,,,,,,,,,0.03546593341354506,,,,,,,,,,,
525,,,,,,,,,,,,,,0.9713426487044083,,0.9448325758058531,,,,,,,,,,,,,0.07945465272791494,,,,,,,,,,,
526,,,,,,,,,,,,,,0.9240939964164224,,0.20742796687543463,,,,,,,,,,,,,0.14589765727494236,,,,,,,,,,,
527,,,,,,,,,,,,,,0.966190224001528,,0.9875875115922786,,,,,,,,,,,,,0.1167953743919475,,,,,,,,,,,
528,,,,,,,,,,,,,,0.15685510336103622,,0.8383531326036774,,,,,,,,,,,,,,,,,,,,,,,,
529,,,,,,,,,,,,,,0.15685510336103622,,0.8138717339737572,,,,,,,,,,,,,0.1807672693005155,,,,,,,,,0.10030935716061677,,
530,,,,,,,,,,,,,,0.8005982245473489,,,,,,,,,,,,,,,0.19374947883382485,,,,,,,,,,,
531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03546593341354506,,,,,,,,,,,
532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09286695366967546,,,,,,,,,,,
533,,,,,,,,,,,,,,,,0.9491151251673986,,,,,,,,,,,,,0.05780718298413593,,,,,,,,,,,
534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027677698437753848,,,,,,,,,,,
535,,,,,,,,,,,,,,0.05780718298413593,,0.25265321740844954,,,,,,,,,,,,,,,,,,,,,,,,
536,,,,,,,,,,,,,,,,0.6506901031179089,,,,,,,,,,,,,,,,,,,,,,,,
537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,,,,,,,,,,,,,,,,0.8964140695210783,,,,,,,,,,,,,,,,,,,,,,0.44245148142042123,,
539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,,,,,,,,,,,,,,,,0.9491151251673986,,,,,,,,,,,,,,,,,,,,,,,,
541,,,,,,,,,,,,,,,,0.9040736566800007,,,,,,,,,,,,,,,,,,,,,,,,
542,,,,,,,,,,,,,,,,0.4848645828256039,,,,,,,,,,,,,,,,,,,,,,,,
543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9352316115657808,,
544,,0.6310548366819692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,,,,,,,,,,,,,,,,0.22180647190550215,,,,,,,,,,,,,,,,,,,,,,0.23688377651035014,,
546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,,,,,,,,,,,,,,,,0.5061919589474342,,,,,,,,,,,,,,,,,,,,,0.3412193545017134,,,
548,,,,,,,,,,,,,,,,0.40086139116347386,,,,,,,,,,,,,,,,,,,,,,,,
549,,,,,,,,,,,,,,,,0.2691022464970497,,,,,,,,,,,,,,,,,,,,,,,,
550,,,,,,,,,,,,,,,,0.8964140695210783,,,,,,,,,,,,,,,,,,,,,,,,
551,,,,,,,,,,,,,,,,0.5274968237537414,,,,,,,,,,,,,,,,,,,,,,,,
552,,,,,,,,,,,,,,,,0.9491151251673986,,,,,,,,,,,,,,,,,,,,,,,,
553,,,,,,,,,,,,,,0.8005982245473489,,0.7322475420470733,,,,,,,,,,,,,,,,,,,,,,,,
554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5697317833219949,,,
555,,0.3412193545017134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08592399976334196,,
556,,,,,,,,,,,,,,,,0.3412193545017134,,,,,,,,,,,,,,,,,,,,,,,,
557,,,,,,,,,,,,,,,,0.9622699577507203,,,,,,,,,,,,,,,,,,,,,,,,
558,,,,,,,,,,,,,,,,0.10030935716061677,,,,,,,,,,,,,,,,,,,,,,,,
559,,,,,,,,,,,,,,,,0.32230602190830704,,,,,,,,,,,,,,,,,,,,,,,,
560,,,,,,,,,,,,,,,,0.1807672693005155,,,,,,,,,,,,,,,,,,,,,,,,
561,,,,,,,,,,,,,,,,0.380551857066998,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,,,,,,,,,,,,,0.16847316644464133,,,,,,,,,,,,,,,,,,,,,,,,
563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,,,,,,,,,,,,,,,,0.9298669453061029,,,,,,,,,,,,,,,,,,,,,,,,
565,,,,,,,,,,,,,,0.8701191997119831,,0.9853116521210984,,,,,,,,,,,,,,,,,,,,,,,,
566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,,,,,,,,,,,,,,,,0.36065190656573104,,,,,,,,,,,,,,,,,,,,,,,,
568,,,,,,,,,,,,,,,,0.9402123048447205,,,,,,,,,,,,,,,,,,,,,,0.030068974042493608,,
569,,,,,,,,,,,,,,,,0.3412193545017134,,,,,,,,,,,,,,,,,,,,,,,,
570,,,,,,,,,,,,,,,,0.966190224001528,,,,,,,,,,,,,,,,,,,,,,,,
571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,,,,,,,,,,,,,,,,0.9713426487044083,,,,,,,,,,,,,,,,,,,,,,,,
573,,,,,,,,,,,,,,,,0.7565854729457974,,,,,,,,,,,,,,,,,,,,,,,,
574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,,,,,,,,,,,,,,,,0.40086139116347386,,,,,,,,,,,,,,,,,,,,,,,,
576,,,,,,,,,,,,,,,,0.12588928944948308,,,,,,,,,,,,,,,,,,,,,,,,
577,,,,,,,,,,,,,,,,0.5487020083865324,,,,,,,,,,,,,,,,,,,,,,,,
578,,,,,,,,,,,,,,,,0.1807672693005155,,,,,,,,,,,,,,,,,,,,,,,,
579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28621206238390096,,
580,,,,,,,,,,,,,,0.22180647190550215,,,,,,,,,,,,,,,,,,,,,,,,,,
581,,,,,,,,,,,,,,,,0.6884177623265628,,,,,,,,,,,,,,,,,,,,,,,,
582,,,,,,,,,,,,,,,,0.10030935716061677,,,,,,,,,,,,,,,,,,,,,,,,
583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,,,,,,,,,,,,,,,0.16847316644464133,0.20742796687543463,,,,,,,,,,,,,,,,,,,,,,,,
585,,,,,,,,,,,,,,0.23688377651035014,0.01983296694956421,,,,,,,,,,,,,,,,,,,,,,,,,
586,,,,,,,,,,,,,,,0.3412193545017134,,,,,,,,,,,,,,,,,,,,,,,,,
587,,,,,,,,,,,,,,,0.03546593341354506,0.20742796687543463,,,,,,,,,,,,,,,,,,,,,,,,
588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,,,,,,,,,,,,,,,,0.9713426487044083,,,,,,,,,,,,,,,,,,,,,,,,
590,,0.7405291005715704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,,,,,,,,,,,,,,,0.6109757209767682,,,,,,,,,,,,,,,,,,,,,,,,,
592,,0.08592399976334196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,,,,,,,,,,,,,,,,0.8138717339737572,,,,,,,,,,,,,,,,,,,,,,,,
594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,,,,,,,,,,,,,,,,0.8138717339737572,,,,,,,,,,,,,,,,,,,,,,,,
596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,,,,,,,,,,,,,,,,0.22180647190550215,,,,,,,,,,,,,,,,,,,,,,,,
598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,,,,,,,,,,,,,,,,0.9040736566800007,,,,,,,,,,,,,,,,,,,,,,,,
601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,,,,,,,,,,,,,,,,0.5274968237537414,,,,,,,,,,,,,,,,,,,,,,,,
603,,0.9402123048447205,,,,,,,,,,,,0.14589765727494236,,0.2691022464970497,,,,,,,,,,,,,,,,,,,,,,,,
604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,,,,,,,,,,,,,,,,0.9402123048447205,,,,,,,,,,,,,,,,,,,,,,,,
606,,,,,,,,,,,,,,,,0.8601677371481485,,,,,,,,,,,,,,,,,,,,,,,,
607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6109757209767682,,
608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,,,,,,,,,,,,,,,,0.9474412166943151,,,,,,,,,,,,,,,,,,,,,,,,
612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,,,,,,,,,,,,,,,,0.960149429127191,,,,,,,,,,,,,,,,,,,,,,,,
614,,,,,,,,,,,,,,,,0.8601677371481485,,,,,,,,,,,,,,,,,,,,,,,,
615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,,,,,,,,,,,,,,0.9688694437075864,,,,,,,,,,,,,,,,,,,,,,,,,,
617,,,,,,,,,,,,,,,,0.8138717339737572,,,,,,,,,,,,,,,,,,,,,,,,
618,,,,,,,,,,,,,,,,0.8495856011768973,,,,,,,,,,,,,,,,,,,,,,,,
619,,,,,,,,,,,,,,,,0.8383531326036774,,,,,,,,,,,,,,,,,,,,,,,,
620,,,,,,,,,,,,,,,,0.8701191997119831,,,,,,,,,,,,,,,,,,,,,,,,
621,,,,,,,,,,,,,,,,0.3039573320934062,,,,,,,,,,,,,,,,,,,,,,,,
622,,,,,,,,,,,,,,,,0.10827700665723966,,,,,,,,,,,,,,,,,,,,,,,,
623,,,,,,,,,,,,,,,,0.9688694437075864,,,,,,,,,,,,,,,,,,,,,,,,
624,,,,,,,,,,,,,,0.05780718298413593,,,,,,,,,,,,,,,,,,,,,,,,,,
625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,,,,,,,,,,,,,,,,0.9240939964164224,,,,,,,,,,,,,,,,,,,,,,,,
627,,,,,,,,,,,,,,,,0.9776703489269076,,,,,,,,,,,,,,,,,,,,,,,,
628,,,,,,,,,,,,,,,,0.01983296694956421,,,,,,,,,,,,,,,,,,,,,,,,
629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,,0.22180647190550215,,,,,,,,,,,,,,0.06783456974919343,,,,,,,,,,,,,,,,,,,,,,,,
631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,,,,,,,,,,,,,,,,0.14589765727494236,,,,,,,,,,,,,,,,,,,,,,,,
634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,,0.7866262980972412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,,0.32230602190830704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,,,,,,,,,,,,,,,,0.9112229533096339,,,,,,,,,,,,,,,,,,,,,,,,
643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03265990956683609,,
646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,,,,,,,,,,,,,,,,0.9352316115657808,,,,,,,,,,,,,,,,,,,,,,,,
649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4848645828256039,,
650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,,,,,,,,,,,,,,0.2691022464970497,,,,,,,,,,,,,,,,,,,,,,,,,,
654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,,,,,,,,,,,,,,,0.06783456974919343,,,,,,,,,,,,,,,,,,,,,,,,,
658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9567532288569174,,
660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07343326191269153,,
663,,,,,,,,,,,,,,0.8601677371481485,,,,,,,,,,,,,,,,,,,,,,,,,,
664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,,0.6310548366819692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,,0.2691022464970497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,,,,,,,,,,,,,,,,0.23688377651035014,,,,,,,,,,,,,,,,,,,,,,,,
685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,,,,,,,,,,,,,,0.28621206238390096,,,,,,,,,,,,,,,,,,,,,,,,,,
695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.960149429127191,,,,,,,,,,
697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
